TIMESTAMP        work2-RQ         work2-RD         work2-WR         
6606.000000       0.000000          0.000000          0.000000         
6616.000000       0.000000          0.000000          0.000000         
6626.000000       0.000000          0.000000          0.000000         
6637.000000       0.000000          0.000000          0.000000         
6647.000000       0.000000          0.000000          0.000000         
6657.000000       0.000000          0.000000          0.000000         
6668.000000       0.000000          0.000000          0.000000         
6678.000000       0.000000          0.000000          0.000000         
6688.000000       0.000000          0.000000          0.000000         
6699.000000       0.000000          0.000000          0.000000         
6709.000000       0.000000          0.000000          0.000000         
6719.000000       0.000000          0.000000          0.000000         
6729.000000       0.000000          0.000000          0.000000         
6740.000000       0.000000          0.000000          0.000000         
6750.000000       0.000000          0.000000          0.000000         
6760.000000       0.000000          0.000000          0.000000         
6771.000000       0.000000          0.000000          0.000000         
6781.000000       0.000000          0.000000          0.000000         
6791.000000       0.000000          0.000000          0.000000         
6802.000000       0.000000          0.000000          0.000000         
6812.000000       0.000000          0.000000          0.000000         
6822.000000       0.000000          0.000000          0.000000         
6833.000000       0.000000          0.000000          0.000000         
6843.000000       0.000000          0.000000          0.000000         
6853.000000       0.000000          0.000000          0.000000         
6864.000000       0.000000          0.000000          0.000000         
6874.000000       0.000000          0.000000          0.000000         
6884.000000       0.000000          0.000000          0.000000         
6894.000000       0.000000          0.000000          0.000000         
6905.000000       0.000000          0.000000          0.000000         
6915.000000       0.000000          0.000000          0.000000         
6925.000000       0.000000          0.000000          0.000000         
6936.000000       0.000000          0.000000          0.000000         
6946.000000       0.000000          0.000000          0.000000         
6956.000000       0.000000          0.000000          0.000000         
6966.000000       0.000000          0.000000          0.000000         
6977.000000       0.000000          0.000000          0.000000         
6987.000000       0.000000          0.000000          0.000000         
6997.000000       0.000000          0.000000          0.000000         
7008.000000       0.000000          0.000000          0.000000         
7018.000000       0.000000          0.000000          0.000000         
7028.000000       0.000000          0.000000          0.000000         
7039.000000       0.000000          0.000000          0.000000         
7049.000000       0.000000          0.000000          0.000000         
7059.000000       0.000000          0.000000          0.000000         
7070.000000       0.000000          0.000000          0.000000         
7080.000000       0.000000          0.000000          0.000000         
7090.000000       0.000000          0.000000          0.000000         
7100.000000       0.000000          0.000000          0.000000         
7111.000000       0.000000          0.000000          0.000000         
7121.000000       0.000000          0.000000          0.000000         
7131.000000       0.000000          0.000000          0.000000         
7142.000000       0.000000          0.000000          0.000000         
7152.000000       0.000000          0.000000          0.000000         
7162.000000       0.000000          0.000000          0.000000         
7172.000000       0.000000          0.000000          0.000000         
7183.000000       0.000000          0.000000          0.000000         
7193.000000       0.000000          0.000000          0.000000         
7204.000000       0.000000          0.000000          0.000000         
7214.000000       0.000000          0.000000          0.000000         
7224.000000       0.000000          0.000000          0.000000         
7235.000000       0.000000          0.000000          0.000000         
7245.000000       0.000000          0.000000          0.000000         
7255.000000       0.000000          0.000000          0.000000         
7265.000000       0.000000          0.000000          0.000000         
7276.000000       0.000000          0.000000          0.000000         
7286.000000       0.000000          0.000000          0.000000         
7296.000000       0.000000          0.000000          0.000000         
7307.000000       0.000000          0.000000          0.000000         
7317.000000       0.000000          0.000000          0.000000         
7327.000000       0.000000          0.000000          0.000000         
7338.000000       0.000000          0.000000          0.000000         
7348.000000       0.000000          0.000000          0.000000         
7358.000000       0.000000          0.000000          0.000000         
7369.000000       0.000000          0.000000          0.000000         
7379.000000       0.000000          0.000000          0.000000         
7390.000000       0.000000          0.000000          0.000000         
7401.000000       0.000000          0.000000          0.000000         
7411.000000       0.000000          0.000000          0.000000         
7421.000000       0.000000          0.000000          0.000000         
7432.000000       0.000000          0.000000          0.000000         
7442.000000       0.000000          0.000000          0.000000         
7453.000000       0.000000          0.000000          0.000000         
7463.000000       0.000000          0.000000          0.000000         
7473.000000       0.000000          0.000000          0.000000         
7484.000000       0.000000          0.000000          0.000000         
7494.000000       0.000000          0.000000          0.000000         
7504.000000       0.000000          0.000000          0.000000         
7515.000000       0.000000          0.000000          0.000000         
7525.000000       0.000000          0.000000          0.000000         
7535.000000       0.000000          0.000000          0.000000         
7546.000000       0.000000          0.000000          0.000000         
7556.000000       0.000000          0.000000          0.000000         
7566.000000       0.000000          0.000000          0.000000         
7576.000000       0.000000          0.000000          0.000000         
7587.000000       0.000000          0.000000          0.000000         
7597.000000       0.000000          0.000000          0.000000         
7607.000000       0.000000          0.000000          0.000000         
7618.000000       0.000000          0.000000          0.000000         
7628.000000       0.000000          0.000000          0.000000         
7638.000000       0.000000          0.000000          0.000000         
7648.000000       0.000000          0.000000          0.000000         
7659.000000       0.000000          0.000000          0.000000         
7669.000000       0.000000          0.000000          0.000000         
7679.000000       0.000000          0.000000          0.000000         
7690.000000       0.000000          0.000000          0.000000         
7700.000000       0.000000          0.000000          0.000000         
7710.000000       0.000000          0.000000          0.000000         
7721.000000       0.000000          0.000000          0.000000         
7731.000000       0.000000          0.000000          0.000000         
7741.000000       0.000000          0.000000          0.000000         
7751.000000       0.000000          0.000000          0.000000         
7762.000000       0.000000          0.000000          0.000000         
7772.000000       0.000000          0.000000          0.000000         
7782.000000       0.000000          0.000000          0.000000         
7793.000000       0.000000          0.000000          0.000000         
7803.000000       0.000000          0.000000          0.000000         
7813.000000       0.000000          0.000000          0.000000         
7824.000000       0.000000          0.000000          0.000000         
7834.000000       0.000000          0.000000          0.000000         
7844.000000       0.000000          0.000000          0.000000         
7855.000000       0.000000          0.000000          0.000000         
7865.000000       0.000000          0.000000          0.000000         
7875.000000       0.000000          0.000000          0.000000         
7886.000000       0.000000          0.000000          0.000000         
7896.000000       0.000000          0.000000          0.000000         
7906.000000       0.000000          0.000000          0.000000         
7916.000000       0.000000          0.000000          0.000000         
7927.000000       0.000000          0.000000          0.000000         
7937.000000       0.000000          0.000000          0.000000         
7947.000000       0.000000          0.000000          0.000000         
7958.000000       0.000000          0.000000          0.000000         
7968.000000       0.000000          0.000000          0.000000         
7978.000000       0.000000          0.000000          0.000000         
7988.000000       0.000000          0.000000          0.000000         
7999.000000       0.000000          0.000000          0.000000         
8009.000000       0.000000          0.000000          0.000000         
8019.000000       0.000000          0.000000          0.000000         
8029.000000       0.000000          0.000000          0.000000         
8040.000000       0.000000          0.000000          0.000000         
8050.000000       0.000000          0.000000          0.000000         
8060.000000       0.000000          0.000000          0.000000         
8071.000000       0.000000          0.000000          0.000000         
8081.000000       0.000000          0.000000          0.000000         
8091.000000       0.000000          0.000000          0.000000         
8101.000000       0.000000          0.000000          0.000000         
8112.000000       0.000000          0.000000          0.000000         
8122.000000       0.000000          0.000000          0.000000         
8132.000000       0.000000          0.000000          0.000000         
8143.000000       0.000000          0.000000          0.000000         
8153.000000       0.000000          0.000000          0.000000         
8163.000000       0.000000          0.000000          0.000000         
8174.000000       0.000000          0.000000          0.000000         
8184.000000       0.000000          0.000000          0.000000         
8194.000000       0.000000          0.000000          0.000000         
8204.000000       0.000000          0.000000          0.000000         
8215.000000       0.000000          0.000000          0.000000         
8225.000000       0.000000          0.000000          0.000000         
8235.000000       0.000000          0.000000          0.000000         
8246.000000       0.000000          0.000000          0.000000         
8256.000000       0.000000          0.000000          0.000000         
8266.000000       0.000000          0.000000          0.000000         
8276.000000       0.000000          0.000000          0.000000         
8287.000000       0.000000          0.000000          0.000000         
8297.000000       0.000000          0.000000          0.000000         
8307.000000       0.000000          0.000000          0.000000         
8318.000000       0.000000          0.000000          0.000000         
8328.000000       0.000000          0.000000          0.000000         
8338.000000       0.000000          0.000000          0.000000         
8348.000000       0.000000          0.000000          0.000000         
8359.000000       0.000000          0.000000          0.000000         
8369.000000       0.000000          0.000000          0.000000         
8379.000000       0.000000          0.000000          0.000000         
8390.000000       0.000000          0.000000          0.000000         
8400.000000       0.000000          0.000000          0.000000         
8410.000000       0.000000          0.000000          0.000000         
8421.000000       0.000000          0.000000          0.000000         
8431.000000       0.000000          0.000000          0.000000         
8441.000000       0.000000          0.000000          0.000000         
8451.000000       0.000000          0.000000          0.000000         
8462.000000       0.000000          0.000000          0.000000         
8472.000000       0.000000          0.000000          0.000000         
8482.000000       0.000000          0.000000          0.000000         
8493.000000       0.000000          0.000000          0.000000         
8503.000000       0.000000          0.000000          0.000000         
8513.000000       0.000000          0.000000          0.000000         
8523.000000       0.000000          0.000000          0.000000         
8534.000000       0.000000          0.000000          0.000000         
8544.000000       0.000000          0.000000          0.000000         
8554.000000       0.000000          0.000000          0.000000         
8565.000000       0.000000          0.000000          0.000000         
8575.000000       0.000000          0.000000          0.000000         
8585.000000       0.000000          0.000000          0.000000         
8596.000000       0.000000          0.000000          0.000000         
8606.000000       0.000000          0.000000          0.000000         
8616.000000       0.000000          0.000000          0.000000         
8626.000000       0.000000          0.000000          0.000000         
8637.000000       0.000000          0.000000          0.000000         
8647.000000       0.000000          0.000000          0.000000         
8657.000000       0.000000          0.000000          0.000000         
8668.000000       0.000000          0.000000          0.000000         
8678.000000       0.000000          0.000000          0.000000         
8688.000000       0.000000          0.000000          0.000000         
8699.000000       0.000000          0.000000          0.000000         
8709.000000       0.000000          0.000000          0.000000         
8719.000000       0.000000          0.000000          0.000000         
8730.000000       0.000000          0.000000          0.000000         
8740.000000       0.000000          0.000000          0.000000         
8750.000000       0.000000          0.000000          0.000000         
8760.000000       0.000000          0.000000          0.000000         
8771.000000       0.000000          0.000000          0.000000         
8781.000000       0.000000          0.000000          0.000000         
8791.000000       0.000000          0.000000          0.000000         
8802.000000       0.000000          0.000000          0.000000         
8812.000000       0.000000          0.000000          0.000000         
8822.000000       0.000000          0.000000          0.000000         
8832.000000       0.000000          0.000000          0.000000         
8843.000000       0.000000          0.000000          0.000000         
8853.000000       0.000000          0.000000          0.000000         
8863.000000       0.000000          0.000000          0.000000         
8874.000000       0.000000          0.000000          0.000000         
8884.000000       0.000000          0.000000          0.000000         
8894.000000       0.000000          0.000000          0.000000         
8905.000000       0.000000          0.000000          0.000000         
8915.000000       0.000000          0.000000          0.000000         
8925.000000       0.000000          0.000000          0.000000         
8935.000000       0.000000          0.000000          0.000000         
8946.000000       0.000000          0.000000          0.000000         
8956.000000       0.000000          0.000000          0.000000         
8966.000000       0.000000          0.000000          0.000000         
8976.000000       0.000000          0.000000          0.000000         
8987.000000       0.000000          0.000000          0.000000         
8997.000000       0.000000          0.000000          0.000000         
9007.000000       0.000000          0.000000          0.000000         
9018.000000       0.000000          0.000000          0.000000         
9028.000000       0.000000          0.000000          0.000000         
9038.000000       0.000000          0.000000          0.000000         
9048.000000       0.000000          0.000000          0.000000         
9059.000000       0.000000          0.000000          0.000000         
9069.000000       0.000000          0.000000          0.000000         
9079.000000       0.000000          0.000000          0.000000         
9090.000000       0.000000          0.000000          0.000000         
9100.000000       0.000000          0.000000          0.000000         
9110.000000       0.000000          0.000000          0.000000         
9121.000000       0.000000          0.000000          0.000000         
9131.000000       0.000000          0.000000          0.000000         
9141.000000       0.000000          0.000000          0.000000         
9152.000000       0.000000          0.000000          0.000000         
9162.000000       0.000000          0.000000          0.000000         
9172.000000       0.000000          0.000000          0.000000         
9183.000000       0.000000          0.000000          0.000000         
9193.000000       0.000000          0.000000          0.000000         
9203.000000       0.000000          0.000000          0.000000         
9213.000000       0.000000          0.000000          0.000000         
9224.000000       0.000000          0.000000          0.000000         
9234.000000       0.000000          0.000000          0.000000         
9244.000000       0.000000          0.000000          0.000000         
9255.000000       0.000000          0.000000          0.000000         
9265.000000       0.000000          0.000000          0.000000         
9275.000000       0.000000          0.000000          0.000000         
9286.000000       0.000000          0.000000          0.000000         
9297.000000       0.000000          0.000000          0.000000         
9307.000000       0.000000          0.000000          0.000000         
9317.000000       0.000000          0.000000          0.000000         
9328.000000       0.000000          0.000000          0.000000         
9338.000000       0.000000          0.000000          0.000000         
9348.000000       0.000000          0.000000          0.000000         
9359.000000       0.000000          0.000000          0.000000         
9369.000000       0.000000          0.000000          0.000000         
9379.000000       0.000000          0.000000          0.000000         
9390.000000       0.000000          0.000000          0.000000         
9400.000000       0.000000          0.000000          0.000000         
9410.000000       0.000000          0.000000          0.000000         
9420.000000       0.000000          0.000000          0.000000         
9431.000000       0.000000          0.000000          0.000000         
9441.000000       0.000000          0.000000          0.000000         
9451.000000       0.000000          0.000000          0.000000         
9462.000000       0.000000          0.000000          0.000000         
9472.000000       0.000000          0.000000          0.000000         
9482.000000       0.000000          0.000000          0.000000         
9492.000000       0.000000          0.000000          0.000000         
9503.000000       0.000000          0.000000          0.000000         
9513.000000       0.000000          0.000000          0.000000         
9523.000000       0.000000          0.000000          0.000000         
9534.000000       0.000000          0.000000          0.000000         
9544.000000       0.000000          0.000000          0.000000         
9554.000000       0.000000          0.000000          0.000000         
9564.000000       0.000000          0.000000          0.000000         
9575.000000       0.000000          0.000000          0.000000         
9585.000000       0.000000          0.000000          0.000000         
9595.000000       0.000000          0.000000          0.000000         
9606.000000       0.000000          0.000000          0.000000         
9616.000000       0.000000          0.000000          0.000000         
9626.000000       0.000000          0.000000          0.000000         
9636.000000       0.000000          0.000000          0.000000         
9647.000000       0.000000          0.000000          0.000000         
9657.000000       0.000000          0.000000          0.000000         
9667.000000       0.000000          0.000000          0.000000         
9677.000000       0.000000          0.000000          0.000000         
9688.000000       0.000000          0.000000          0.000000         
9698.000000       0.000000          0.000000          0.000000         
9708.000000       0.000000          0.000000          0.000000         
9719.000000       0.000000          0.000000          0.000000         
9729.000000       0.000000          0.000000          0.000000         
9739.000000       0.000000          0.000000          0.000000         
9750.000000       0.000000          0.000000          0.000000         
9760.000000       0.000000          0.000000          0.000000         
9771.000000       0.000000          0.000000          0.000000         
9781.000000       0.000000          0.000000          0.000000         
9791.000000       0.000000          0.000000          0.000000         
9801.000000       0.000000          0.000000          0.000000         
9812.000000       0.000000          0.000000          0.000000         
9822.000000       0.000000          0.000000          0.000000         
9832.000000       0.000000          0.000000          0.000000         
9843.000000       0.000000          0.000000          0.000000         
9853.000000       0.000000          0.000000          0.000000         
9863.000000       0.000000          0.000000          0.000000         
9873.000000       0.000000          0.000000          0.000000         
9884.000000       0.000000          0.000000          0.000000         
9894.000000       0.000000          0.000000          0.000000         
9904.000000       0.000000          0.000000          0.000000         
9915.000000       0.000000          0.000000          0.000000         
9925.000000       0.000000          0.000000          0.000000         
9935.000000       0.000000          0.000000          0.000000         
9945.000000       0.000000          0.000000          0.000000         
9956.000000       0.000000          0.000000          0.000000         
9966.000000       0.000000          0.000000          0.000000         
9976.000000       0.000000          0.000000          0.000000         
9987.000000       0.000000          0.000000          0.000000         
9997.000000       0.000000          0.000000          0.000000         
10007.000000      0.000000          0.000000          0.000000         
10017.000000      0.000000          0.000000          0.000000         
10028.000000      0.000000          0.000000          0.000000         
10038.000000      0.000000          0.000000          0.000000         
10048.000000      0.000000          0.000000          0.000000         
10059.000000      0.000000          0.000000          0.000000         
10069.000000      0.000000          0.000000          0.000000         
10079.000000      0.000000          0.000000          0.000000         
10089.000000      0.000000          0.000000          0.000000         
10100.000000      0.000000          0.000000          0.000000         
10110.000000      0.000000          0.000000          0.000000         
10120.000000      0.000000          0.000000          0.000000         
10130.000000      0.000000          0.000000          0.000000         
10141.000000      0.000000          0.000000          0.000000         
10151.000000      0.000000          0.000000          0.000000         
10161.000000      0.000000          0.000000          0.000000         
10172.000000      0.000000          0.000000          0.000000         
10182.000000      0.000000          0.000000          0.000000         
10192.000000      0.000000          0.000000          0.000000         
10202.000000      0.000000          0.000000          0.000000         
10213.000000      0.000000          0.000000          0.000000         
10223.000000      0.000000          0.000000          0.000000         
10233.000000      0.000000          0.000000          0.000000         
10244.000000      0.000000          0.000000          0.000000         
10254.000000      0.000000          0.000000          0.000000         
10264.000000      0.000000          0.000000          0.000000         
10274.000000      0.000000          0.000000          0.000000         
10285.000000      0.000000          0.000000          0.000000         
10295.000000      0.000000          0.000000          0.000000         
10305.000000      0.000000          0.000000          0.000000         
10315.000000      0.000000          0.000000          0.000000         
10326.000000      0.000000          0.000000          0.000000         
10336.000000      0.000000          0.000000          0.000000         
10346.000000      0.000000          0.000000          0.000000         
10356.000000      0.000000          0.000000          0.000000         
10367.000000      0.000000          0.000000          0.000000         
10377.000000      0.000000          0.000000          0.000000         
10387.000000      0.000000          0.000000          0.000000         
10398.000000      0.000000          0.000000          0.000000         
10408.000000      0.000000          0.000000          0.000000         
10418.000000      0.000000          0.000000          0.000000         
10428.000000      0.000000          0.000000          0.000000         
10439.000000      0.000000          0.000000          0.000000         
10449.000000      0.000000          0.000000          0.000000         
10459.000000      0.000000          0.000000          0.000000         
10469.000000      0.000000          0.000000          0.000000         
10480.000000      0.000000          0.000000          0.000000         
10490.000000      0.000000          0.000000          0.000000         
10500.000000      0.000000          0.000000          0.000000         
10510.000000      0.000000          0.000000          0.000000         
10521.000000      0.000000          0.000000          0.000000         
10531.000000      0.000000          0.000000          0.000000         
10541.000000      0.000000          0.000000          0.000000         
10551.000000      0.000000          0.000000          0.000000         
10562.000000      0.000000          0.000000          0.000000         
10572.000000      0.000000          0.000000          0.000000         
10582.000000      0.000000          0.000000          0.000000         
10593.000000      0.000000          0.000000          0.000000         
10603.000000      0.000000          0.000000          0.000000         
10613.000000      0.000000          0.000000          0.000000         
10623.000000      0.000000          0.000000          0.000000         
10634.000000      0.000000          0.000000          0.000000         
10644.000000      0.000000          0.000000          0.000000         
10654.000000      0.000000          0.000000          0.000000         
10665.000000      0.000000          0.000000          0.000000         
10675.000000      0.000000          0.000000          0.000000         
10685.000000      0.000000          0.000000          0.000000         
10695.000000      0.000000          0.000000          0.000000         
10706.000000      0.000000          0.000000          0.000000         
10716.000000      0.000000          0.000000          0.000000         
10726.000000      0.000000          0.000000          0.000000         
10737.000000      0.000000          0.000000          0.000000         
10747.000000      0.000000          0.000000          0.000000         
10757.000000      0.000000          0.000000          0.000000         
10767.000000      0.000000          0.000000          0.000000         
10778.000000      0.000000          0.000000          0.000000         
10788.000000      0.000000          0.000000          0.000000         
10798.000000      0.000000          0.000000          0.000000         
10808.000000      0.000000          0.000000          0.000000         
10819.000000      0.000000          0.000000          0.000000         
10829.000000      0.000000          0.000000          0.000000         
10839.000000      0.000000          0.000000          0.000000         
10850.000000      0.000000          0.000000          0.000000         
10860.000000      0.000000          0.000000          0.000000         
10870.000000      0.000000          0.000000          0.000000         
10880.000000      0.000000          0.000000          0.000000         
10891.000000      0.000000          0.000000          0.000000         
10901.000000      0.000000          0.000000          0.000000         
10911.000000      0.000000          0.000000          0.000000         
10921.000000      0.000000          0.000000          0.000000         
10932.000000      0.000000          0.000000          0.000000         
10942.000000      0.000000          0.000000          0.000000         
10952.000000      0.000000          0.000000          0.000000         
10963.000000      0.000000          0.000000          0.000000         
10973.000000      0.000000          0.000000          0.000000         
10983.000000      0.000000          0.000000          0.000000         
10993.000000      0.000000          0.000000          0.000000         
11004.000000      0.000000          0.000000          0.000000         
11014.000000      0.000000          0.000000          0.000000         
11024.000000      0.000000          0.000000          0.000000         
11035.000000      0.000000          0.000000          0.000000         
11045.000000      0.000000          0.000000          0.000000         
11055.000000      0.000000          0.000000          0.000000         
11065.000000      0.000000          0.000000          0.000000         
11076.000000      0.000000          0.000000          0.000000         
11086.000000      0.000000          0.000000          0.000000         
11096.000000      0.000000          0.000000          0.000000         
11106.000000      0.000000          0.000000          0.000000         
11117.000000      0.000000          0.000000          0.000000         
11127.000000      0.000000          0.000000          0.000000         
11137.000000      0.000000          0.000000          0.000000         
11147.000000      0.000000          0.000000          0.000000         
11158.000000      0.000000          0.000000          0.000000         
11168.000000      0.000000          0.000000          0.000000         
11178.000000      0.000000          0.000000          0.000000         
11188.000000      0.000000          0.000000          0.000000         
11199.000000      0.000000          0.000000          0.000000         
11209.000000      0.000000          0.000000          0.000000         
11219.000000      0.000000          0.000000          0.000000         
11230.000000      0.000000          0.000000          0.000000         
11240.000000      0.000000          0.000000          0.000000         
11250.000000      0.000000          0.000000          0.000000         
11260.000000      0.000000          0.000000          0.000000         
11271.000000      0.000000          0.000000          0.000000         
11281.000000      0.000000          0.000000          0.000000         
11291.000000      0.000000          0.000000          0.000000         
11301.000000      0.000000          0.000000          0.000000         
11312.000000      0.000000          0.000000          0.000000         
11322.000000      0.000000          0.000000          0.000000         
11332.000000      0.000000          0.000000          0.000000         
11343.000000      0.000000          0.000000          0.000000         
11353.000000      0.000000          0.000000          0.000000         
11363.000000      0.000000          0.000000          0.000000         
11373.000000      0.000000          0.000000          0.000000         
11384.000000      0.000000          0.000000          0.000000         
11394.000000      0.000000          0.000000          0.000000         
11404.000000      0.000000          0.000000          0.000000         
11415.000000      0.000000          0.000000          0.000000         
11425.000000      0.000000          0.000000          0.000000         
11435.000000      0.000000          0.000000          0.000000         
11445.000000      0.000000          0.000000          0.000000         
11456.000000      0.000000          0.000000          0.000000         
11466.000000      0.000000          0.000000          0.000000         
11476.000000      0.000000          0.000000          0.000000         
11486.000000      0.000000          0.000000          0.000000         
11497.000000      0.000000          0.000000          0.000000         
11507.000000      0.000000          0.000000          0.000000         
11517.000000      0.000000          0.000000          0.000000         
11528.000000      0.000000          0.000000          0.000000         
11538.000000      0.000000          0.000000          0.000000         
11548.000000      0.000000          0.000000          0.000000         
11558.000000      0.000000          0.000000          0.000000         
11569.000000      0.000000          0.000000          0.000000         
11579.000000      0.000000          0.000000          0.000000         
11589.000000      0.000000          0.000000          0.000000         
11600.000000      0.000000          0.000000          0.000000         
11610.000000      0.000000          0.000000          0.000000         
11620.000000      0.000000          0.000000          0.000000         
11631.000000      0.000000          0.000000          0.000000         
11641.000000      0.000000          0.000000          0.000000         
11651.000000      0.000000          0.000000          0.000000         
11662.000000      0.000000          0.000000          0.000000         
11672.000000      0.000000          0.000000          0.000000         
11682.000000      0.000000          0.000000          0.000000         
11692.000000      0.000000          0.000000          0.000000         
11703.000000      0.000000          0.000000          0.000000         
11713.000000      0.000000          0.000000          0.000000         
11723.000000      0.000000          0.000000          0.000000         
11733.000000      0.000000          0.000000          0.000000         
11744.000000      0.000000          0.000000          0.000000         
11754.000000      0.000000          0.000000          0.000000         
11764.000000      0.000000          0.000000          0.000000         
11775.000000      0.000000          0.000000          0.000000         
11785.000000      0.000000          0.000000          0.000000         
11795.000000      0.000000          0.000000          0.000000         
11805.000000      0.000000          0.000000          0.000000         
11816.000000      0.000000          0.000000          0.000000         
11826.000000      0.000000          0.000000          0.000000         
11836.000000      0.000000          0.000000          0.000000         
11846.000000      0.000000          0.000000          0.000000         
11857.000000      0.000000          0.000000          0.000000         
11867.000000      0.000000          0.000000          0.000000         
11877.000000      0.000000          0.000000          0.000000         
11887.000000      0.000000          0.000000          0.000000         
11898.000000      0.000000          0.000000          0.000000         
11908.000000      0.000000          0.000000          0.000000         
11918.000000      0.000000          0.000000          0.000000         
11929.000000      0.000000          0.000000          0.000000         
11939.000000      0.000000          0.000000          0.000000         
11949.000000      0.000000          0.000000          0.000000         
11959.000000      0.000000          0.000000          0.000000         
11970.000000      0.000000          0.000000          0.000000         
11980.000000      0.000000          0.000000          0.000000         
11990.000000      0.000000          0.000000          0.000000         
12000.000000      0.000000          0.000000          0.000000         
12011.000000      0.000000          0.000000          0.000000         
12021.000000      0.000000          0.000000          0.000000         
12031.000000      0.000000          0.000000          0.000000         
12041.000000      0.000000          0.000000          0.000000         
12052.000000      0.000000          0.000000          0.000000         
12062.000000      0.000000          0.000000          0.000000         
12072.000000      0.000000          0.000000          0.000000         
12083.000000      0.000000          0.000000          0.000000         
12093.000000      0.000000          0.000000          0.000000         
12103.000000      0.000000          0.000000          0.000000         
12113.000000      0.000000          0.000000          0.000000         
12124.000000      0.000000          0.000000          0.000000         
12134.000000      0.000000          0.000000          0.000000         
12144.000000      0.000000          0.000000          0.000000         
12154.000000      0.000000          0.000000          0.000000         
12165.000000      0.000000          0.000000          0.000000         
12175.000000      0.000000          0.000000          0.000000         
12185.000000      0.000000          0.000000          0.000000         
12195.000000      0.000000          0.000000          0.000000         
12206.000000      0.000000          0.000000          0.000000         
12216.000000      0.000000          0.000000          0.000000         
12226.000000      0.000000          0.000000          0.000000         
12236.000000      0.000000          0.000000          0.000000         
12247.000000      0.000000          0.000000          0.000000         
12257.000000      0.000000          0.000000          0.000000         
12267.000000      0.000000          0.000000          0.000000         
12277.000000      0.000000          0.000000          0.000000         
12287.000000      0.000000          0.000000          0.000000         
12298.000000      0.000000          0.000000          0.000000         
12308.000000      0.000000          0.000000          0.000000         
12318.000000      0.000000          0.000000          0.000000         
12328.000000      0.000000          0.000000          0.000000         
12339.000000      0.000000          0.000000          0.000000         
12349.000000      0.000000          0.000000          0.000000         
12359.000000      0.000000          0.000000          0.000000         
12369.000000      0.000000          0.000000          0.000000         
12380.000000      0.000000          0.000000          0.000000         
12390.000000      0.000000          0.000000          0.000000         
12400.000000      0.000000          0.000000          0.000000         
12410.000000      0.000000          0.000000          0.000000         
12421.000000      0.000000          0.000000          0.000000         
12431.000000      0.000000          0.000000          0.000000         
12441.000000      0.000000          0.000000          0.000000         
12452.000000      0.000000          0.000000          0.000000         
12462.000000      0.000000          0.000000          0.000000         
12473.000000      0.000000          0.000000          0.000000         
12483.000000      0.000000          0.000000          0.000000         
12493.000000      0.000000          0.000000          0.000000         
12503.000000      0.000000          0.000000          0.000000         
12513.000000      0.000000          0.000000          0.000000         
12524.000000      0.000000          0.000000          0.000000         
12534.000000      0.000000          0.000000          0.000000         
12544.000000      0.000000          0.000000          0.000000         
12554.000000      0.000000          0.000000          0.000000         
12564.000000      0.000000          0.000000          0.000000         
12575.000000      0.000000          0.000000          0.000000         
12585.000000      0.000000          0.000000          0.000000         
12595.000000      0.000000          0.000000          0.000000         
12605.000000      0.000000          0.000000          0.000000         
12615.000000      0.000000          0.000000          0.000000         
12626.000000      0.000000          0.000000          0.000000         
12636.000000      0.000000          0.000000          0.000000         
12646.000000      0.000000          0.000000          0.000000         
12656.000000      0.000000          0.000000          0.000000         
12666.000000      0.000000          0.000000          0.000000         
12676.000000      0.000000          0.000000          0.000000         
12687.000000      0.000000          0.000000          0.000000         
12697.000000      0.000000          0.000000          0.000000         
12707.000000      0.000000          0.000000          0.000000         
12717.000000      0.000000          0.000000          0.000000         
12727.000000      0.000000          0.000000          0.000000         
12738.000000      0.000000          0.000000          0.000000         
12748.000000      0.000000          0.000000          0.000000         
12758.000000      0.000000          0.000000          0.000000         
12768.000000      0.000000          0.000000          0.000000         
12778.000000      0.000000          0.000000          0.000000         
12788.000000      0.000000          0.000000          0.000000         
12799.000000      0.000000          0.000000          0.000000         
12809.000000      0.000000          0.000000          0.000000         
12819.000000      0.000000          0.000000          0.000000         
12829.000000      0.000000          0.000000          0.000000         
12839.000000      0.000000          0.000000          0.000000         
12850.000000      0.000000          0.000000          0.000000         
12860.000000      0.000000          0.000000          0.000000         
12870.000000      0.000000          0.000000          0.000000         
12880.000000      0.000000          0.000000          0.000000         
12890.000000      0.000000          0.000000          0.000000         
12900.000000      0.000000          0.000000          0.000000         
12911.000000      0.000000          0.000000          0.000000         
12921.000000      0.000000          0.000000          0.000000         
12931.000000      0.000000          0.000000          0.000000         
12941.000000      0.000000          0.000000          0.000000         
12951.000000      0.000000          0.000000          0.000000         
12962.000000      0.000000          0.000000          0.000000         
12972.000000      0.000000          0.000000          0.000000         
12982.000000      0.000000          0.000000          0.000000         
12992.000000      0.000000          0.000000          0.000000         
13002.000000      0.000000          0.000000          0.000000         
13012.000000      0.000000          0.000000          0.000000         
13023.000000      0.000000          0.000000          0.000000         
13033.000000      0.000000          0.000000          0.000000         
13043.000000      0.000000          0.000000          0.000000         
13053.000000      0.000000          0.000000          0.000000         
13063.000000      0.000000          0.000000          0.000000         
13074.000000      0.000000          0.000000          0.000000         
13084.000000      0.000000          0.000000          0.000000         
13094.000000      0.000000          0.000000          0.000000         
13104.000000      0.000000          0.000000          0.000000         
13114.000000      0.000000          0.000000          0.000000         
13125.000000      0.000000          0.000000          0.000000         
